id,termKo,termEn,def,collection,category,difficulty,vibeCore,slug,source,quizEnabled,reviewStatus
base-0351,도구 호출,Tool call,"모델이 도구 이름과 인자를 출력한 것. 사실은 구조화된 텍스트일 뿐, 하네스가 읽어 실행한다.",vibe,하네스·도구,2,False,tool-call,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0352,모델 요청,Model provider request,하네스와 제공자 간 한 번의 왕복. 컨텍스트를 보내면 응답 하나가 온다.,vibe,하네스·도구,2,False,model-provider-request,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0353,모델 제공자,Model provider,"추론용 모델을 서빙하는 곳. 보통 원격(Anthropic·OpenAI·Google), 로컬(Ollama)도 가능.",vibe,하네스·도구,2,False,model-provider,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0354,서브에이전트,Subagent,"다른 에이전트가 도구 호출로 띄운 에이전트. 자기 세션에서 돌고 결과 하나만 보고하며, 더 하위는 못 띄운다.",vibe,하네스·도구,3,False,subagent,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0355,스킬,Skill,하나의 단위로 묶은 가르칠 수 있는 능력. 포인터로 불러오기 전엔 컨텍스트 밖에 둔다.,vibe,하네스·도구,3,True,skill,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0356,시스템 프롬프트,System prompt,하네스가 매 요청 앞에 붙이는 지시문. 에이전트의 상시 지침이며 세션 내내 대체로 고정.,vibe,하네스·도구,2,True,system-prompt,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0357,파일시스템,Filesystem,에이전트가 읽고 쓰고 실행하는 파일·폴더 트리. 코딩 에이전트의 기본 환경.,vibe,하네스·도구,1,False,filesystem,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0358,하네스,Harness,모델을 에이전트로 만드는 주변 장치 전부 — 도구·시스템 프롬프트·컨텍스트 관리·권한·훅.,vibe,하네스·도구,2,True,harness,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0359,환경,Environment,에이전트가 작용하는 세계. 도구 결과로 인식하고 도구 호출로 바꾸는 하네스 바깥 전부.,vibe,하네스·도구,2,False,environment,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0360,AI,AI,컴퓨터가 새롭게 잘하게 된 일을 가리키는 움직이는 이름표. 지금은 대규모 언어모델(LLM)을 뜻한다.,vibe,핵심 개념,1,True,ai,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0361,다음 토큰 예측,Next-token prediction,모델이 실제로 하는 일. 컨텍스트에서 다음 토큰 하나를 뽑아 붙이고 이를 반복한다.,vibe,핵심 개념,2,False,next-token-prediction,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0362,모델,Model,학습으로 정해진 수많은 숫자(파라미터) 덩어리. 다음 토큰 예측만 하며 혼자서는 아무것도 못 한다.,vibe,핵심 개념,1,True,model,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0363,비결정성,Non-determinism,같은 입력이라도 매번 다른 출력이 나올 수 있는 성질.,vibe,핵심 개념,3,False,non-determinism,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0364,에이전트,Agent,모델에 도구·시스템 프롬프트·컨텍스트를 붙여 사용자와 주고받으며 일하게 만든 것. '움직이는 모델'.,vibe,핵심 개념,1,True,agent-2,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0365,추론,Inference,학습된 모델을 실제로 돌려 출력을 만드는 것. 요청마다 일어나며 파라미터는 고정된다.,vibe,핵심 개념,2,False,inference,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0366,파라미터(가중치),Parameters,학습으로 조정된 모델 내부의 수십억 개 숫자. 모델이 아는 모든 것이 여기에 담긴다.,vibe,핵심 개념,2,False,parameters,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
base-0367,학습(훈련),Training,방대한 텍스트로 다음 토큰 예측을 잘하도록 파라미터를 조정하는 과정.,vibe,핵심 개념,2,False,training,dictionary-of-ai-coding (mattpocock) · 한글 재작성,True,reviewed-2026-07
new-0001,대규모 언어 모델,Large Language Model,많은 텍스트를 학습해 문장을 이해하고 생성하는 AI 모델.,vibe-v2,생성형 AI·모델,1,True,large-language-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0002,생성형 AI,generative AI,글·이미지·음성·코드처럼 새로운 결과물을 만들어내는 AI.,vibe-v2,생성형 AI·모델,1,True,generative-ai,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0003,멀티모달,multimodal,텍스트뿐 아니라 이미지·음성·영상 등 여러 입력 형식을 함께 다루는 능력.,vibe-v2,생성형 AI·모델,2,True,multimodal,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0004,임베딩,embedding,텍스트나 이미지의 의미를 비교할 수 있도록 숫자 벡터로 바꾼 표현.,vibe-v2,생성형 AI·모델,2,True,embedding,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0005,벡터,vector,"여러 숫자를 순서대로 묶은 값으로, AI에서는 의미와 특징을 표현하는 데 사용.",vibe-v2,생성형 AI·모델,2,False,vector,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0006,유사도,similarity,두 벡터나 데이터가 의미상 얼마나 가까운지 나타내는 값.,vibe-v2,생성형 AI·모델,2,False,similarity,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0007,코사인 유사도,cosine similarity,두 벡터가 가리키는 방향의 유사성을 비교하는 대표 계산법.,vibe-v2,생성형 AI·모델,3,False,cosine-similarity,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0008,어텐션,attention,입력의 여러 부분 가운데 현재 출력에 중요한 부분에 가중치를 주는 구조.,vibe-v2,생성형 AI·모델,3,False,attention,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0009,트랜스포머,Transformer,어텐션을 중심으로 문맥을 처리하는 현대 언어 모델의 대표 신경망 구조.,vibe-v2,생성형 AI·모델,3,False,transformer,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0010,추론 모델,reasoning model,복잡한 문제를 여러 단계로 분석하고 계산하는 데 특화된 AI 모델.,vibe-v2,생성형 AI·모델,2,True,reasoning-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0011,베이스 모델,base model,특정 업무에 맞추기 전 일반적인 데이터로 학습된 기본 모델.,vibe-v2,생성형 AI·모델,3,False,base-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0012,파운데이션 모델,foundation model,여러 작업에 재사용할 수 있도록 대규모 데이터로 학습한 범용 모델.,vibe-v2,생성형 AI·모델,3,False,foundation-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0013,모델 체크포인트,model checkpoint,학습 중 특정 시점의 모델 가중치를 저장한 파일.,vibe-v2,생성형 AI·모델,3,False,model-checkpoint,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0014,파인튜닝,fine-tuning,기존 모델을 특정 데이터와 목적에 맞게 추가 학습하는 작업.,vibe-v2,생성형 AI·모델,2,True,fine-tuning,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0015,지도 미세조정,supervised fine-tuning,입력과 모범 답변 쌍을 이용해 모델의 응답 방식을 추가 학습하는 방법.,vibe-v2,생성형 AI·모델,3,False,supervised-fine-tuning,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0016,선호도 최적화,preference optimization,여러 답변 중 사람이 선호하는 방향으로 모델 행동을 조정하는 학습 방법.,vibe-v2,생성형 AI·모델,4,False,preference-optimization,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0017,지식 증류,knowledge distillation,큰 모델의 지식과 행동을 더 작은 모델에 전달해 가볍게 만드는 기법.,vibe-v2,생성형 AI·모델,3,False,knowledge-distillation,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0018,양자화,quantization,모델 숫자의 정밀도를 낮춰 메모리 사용량과 실행 비용을 줄이는 기법.,vibe-v2,생성형 AI·모델,3,False,quantization,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0019,컨텍스트 길이,context length,모델이 한 요청에서 참고할 수 있는 토큰의 최대 범위.,vibe-v2,생성형 AI·모델,2,True,context-length,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0020,출력 한도,output limit,모델이 한 번의 응답에서 생성할 수 있는 최대 토큰 수.,vibe-v2,생성형 AI·모델,2,False,output-limit,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0021,샘플링,sampling,모델이 다음 토큰 후보의 확률을 바탕으로 실제 출력을 고르는 과정.,vibe-v2,생성형 AI·모델,3,False,sampling,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0022,온도,temperature,출력의 다양성과 무작위성을 조절하는 생성 설정.,vibe-v2,생성형 AI·모델,2,True,temperature,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0023,Top-p,top-p,누적 확률이 일정 범위가 될 때까지의 후보만 사용해 토큰을 고르는 설정.,vibe-v2,생성형 AI·모델,3,False,top-p,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0024,결정적 출력,deterministic output,같은 입력과 설정에서 가능한 한 같은 결과가 나오도록 제한한 출력 방식.,vibe-v2,생성형 AI·모델,3,False,deterministic-output,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0025,스트리밍 응답,streaming response,답변이 완성될 때까지 기다리지 않고 생성되는 조각을 즉시 전달하는 방식.,vibe-v2,생성형 AI·모델,2,True,streaming-response,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0026,첫 토큰 지연,time to first token,요청 후 첫 번째 출력 토큰이 도착하기까지 걸린 시간.,vibe-v2,생성형 AI·모델,3,False,time-to-first-token,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0027,모델 지연시간,model latency,AI 요청부터 전체 응답이 끝날 때까지 걸리는 시간.,vibe-v2,생성형 AI·모델,2,False,model-latency,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0028,모델 처리량,model throughput,일정 시간 동안 모델이 처리하거나 생성할 수 있는 토큰 양.,vibe-v2,생성형 AI·모델,3,False,model-throughput,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0029,배치 추론,batch inference,여러 요청을 묶어 한꺼번에 처리해 비용과 처리 효율을 높이는 방식.,vibe-v2,생성형 AI·모델,3,False,batch-inference,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0030,온라인 추론,online inference,사용자 요청이 들어올 때마다 즉시 모델 결과를 생성하는 방식.,vibe-v2,생성형 AI·모델,3,False,online-inference,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0031,모델 라우팅,model routing,요청 난이도·비용·속도에 따라 사용할 모델을 자동 선택하는 구조.,vibe-v2,생성형 AI·모델,3,True,model-routing,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0032,모델 폴백,model fallback,주 모델이 실패하거나 느릴 때 다른 모델로 자동 전환하는 처리.,vibe-v2,생성형 AI·모델,3,False,model-fallback,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0033,오픈 웨이트 모델,open-weight model,학습된 가중치를 공개해 직접 실행하거나 조정할 수 있는 모델.,vibe-v2,생성형 AI·모델,3,False,open-weight-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0034,로컬 모델,local model,클라우드 API가 아니라 사용자 기기나 자체 서버에서 실행하는 AI 모델.,vibe-v2,생성형 AI·모델,2,False,local-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0035,온디바이스 AI,on-device AI,데이터를 서버로 보내지 않고 휴대폰이나 PC 안에서 실행하는 AI.,vibe-v2,생성형 AI·모델,2,False,on-device-ai,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0036,비전 모델,vision model,이미지의 내용·문자·구조를 이해하거나 분석하는 AI 모델.,vibe-v2,생성형 AI·모델,2,False,vision-model,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0037,음성 인식,speech-to-text,사람의 음성을 문자 데이터로 변환하는 기술.,vibe-v2,생성형 AI·모델,2,False,speech-to-text,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
new-0038,음성 합성,text-to-speech,문자 내용을 자연스러운 음성으로 읽어주는 기술.,vibe-v2,생성형 AI·모델,2,False,text-to-speech,OpenAI·Anthropic·MCP·GitHub·Android·Apple·MDN 등 공식 문서 기반 한글 재작성,True,reviewed-2026-07
